"","text","likes","retweets","timestamp","id"
"128","Thanks for acknowledging this, Bernie. These kinds of attacks have no place in this primary. Let’s all keep our focus on making Donald Trump a one-term president. https://t.co/tmFbLm98xd",33360,4972,2020-01-21 04:00:00,1219469818237259776
"129","Social Security is the bedrock of American retirement. And in my administration, we won't just protect it. We'll expand it. https://t.co/Uwilx0GlDQ",2912,804,2020-01-21 04:28:00,1219476824264257536
"130","I was reminded this weekend by Pastor McCallum that we've got to bring a sense of community back to this country. That work starts now. https://t.co/TB2R8sg3z7",2997,706,2020-01-21 19:14:00,1219699683943014400
"131","Ten years ago, the Supreme Court unleashed an unlimited flood of dark money into our politics with its Citizens United decision—further corrupting our politics &amp; eroding faith in our democracy.

It’s time we end Citizens United. Add your name if you agree: https://t.co/WJ5YRnXGPm",986,285,2020-01-21 21:20:00,1219731392873013248
"132","Make no mistake, Obamacare is on the ballot this November. Coverage for millions of Americans and protections for pre-existing conditions are on the ballot.

We have to protect the progress we've made and show up to the polls to defend the Affordable Care Act. https://t.co/tWaiPrVAKr",2926,988,2020-01-21 22:04:00,1219742544877301760
"133","Our government should work for everyone — not just the powerful or super-wealthy. We need to:

- Eliminate all private dollars from federal elections
- End Citizens United and dark money groups
- Increase transparency and accountability",4101,933,2020-01-21 23:25:00,1219762850098319360
"134","I've been fighting to protect — and expand — Social Security for my whole career. Any suggestion otherwise is just flat-out wrong. https://t.co/KWIIJgFqGk",9516,2985,2020-01-22 01:07:00,1219788577443340288
"135","We have to end Citizens United, but we can't stop there. It's time we eliminate all private dollars from federal elections and return our democracy to the people.",5122,1034,2020-01-22 01:45:00,1219798086127509504
"136","Every morning I get up, I think to myself, ""Is Beau proud of me?"" He’s the one who made me promise to stay engaged — and that promise guides me every day. https://t.co/EYHItOpeML",8854,1595,2020-01-22 15:45:00,1220009534736994304
"137","Our students and educators deserve better than four more years of Betsy DeVos. https://t.co/ItIVwhBcDC",2743,589,2020-01-22 19:18:00,1220063078643093504
"138","My administration will not cut Social Security or Medicare benefits. Period. We’ll expand them. Meanwhile, Donald Trump is saying he would consider sacrificing seniors' benefits to protect tax cuts for the wealthiest Americans and big companies. We have to defeat him in November. https://t.co/ChUrheK1ga",6853,2600,2020-01-22 21:05:00,1220090128196100096
"139","47 years ago today, #RoevWade recognized a woman's constitutional right to choose — but that right is under attack across the country. We must codify Roe into law and fight back against any state laws that violate it.",3002,673,2020-01-22 22:01:00,1220104098969681920
"140","An administration that gives trillions in tax cuts to giant corporations and the super-wealthy but cuts food assistance for the most vulnerable in our society is morally bankrupt.",9772,2468,2020-01-23 00:45:00,1220145370908352512
"141","Empathy matters. I think it's important — not only for leaders — but for everybody to treat people with respect. https://t.co/5HhEOowbBg",6574,1618,2020-01-23 01:55:00,1220162986863542272
"142","When we divert public funds to private schools, we undermine the entire public education system. We've got to prioritize investing in our public schools, so every kid in America gets a fair shot. That's why I oppose vouchers. #Espinoza",5437,1127,2020-01-23 03:13:00,1220182792304308224
"143","It’s going to take everyone rolling up their sleeves and doing their part to beat Donald Trump and take back this country. And with just 11 days until Iowa, your help has never been more important. Head to https://t.co/0yBebrK3rY to take action from anywhere in the country.",1346,319,2020-01-23 18:40:00,1220415903185006592
"144","On the anniversary of a hopeful moment, it's clear Trump's Venezuela policy is a dead end. Millions are suffering with the Maduro regime still in power. https://t.co/dvUGFlTFNO",877,296,2020-01-23 20:05:00,1220437294609387520
"145","It’s not hyperbole to say Donald Trump is a threat to our planet. We have to get him out of the White House and treat the climate emergency like the existential threat that it is. Our future depends on it.",16048,2999,2020-01-23 21:22:00,1220456672017223680
"146","U.S. troops hurt in Iran's missile attack are being evaluated for traumatic brain injuries. To Trump, it's just “headaches.” We need a president who respects our service members and honors our sacred duty to care for our wounded warriors. https://t.co/lqzSDWezk7",6581,2170,2020-01-23 23:15:00,1220485109209423872
"147","I tell people that when a family experiences tragedy, the most important thing they can do is to turn their grief into purpose. @fred_guttenberg found his purpose — and his courage and determination have helped fuel the fight for gun safety reform. https://t.co/CAEHM0zBeI",10509,3090,2020-01-24 01:06:00,1220513043504910336
"148","Great news out of Utah. No child should be subjected to the vile, immoral practice of conversion therapy. We have to ban it at the federal level and make sure every young person is affirmed and accepted just as they are. https://t.co/DVVRikDZ7a",4775,964,2020-01-24 02:13:00,1220529945174298624
"149","My Dad used to say, ""don't tell me what you value. Show me your budget, and I'll tell you what you value."" Your 2020 budget cuts Social Security and Medicaid while protecting giveaways to the wealthiest. You've shown us what you value. https://t.co/7gz2NWCUz8",17453,5122,2020-01-24 03:30:00,1220549484133961728
"150","The next president will face the enormous task of picking up the pieces left by President Trump. They will have to salvage our reputation, rebuild confidence in our leadership, and mobilize the world to meet new challenges. There will be no time to lose. https://t.co/oizwBqMFNL",8603,2020,2020-01-24 15:35:00,1220731734469140480
"151","Immigrants have always made our country stronger. Our diversity is, and has always been, our greatest strength. Donald Trump doesn't get that — we need a president who does. https://t.co/XQblLTH61O",4122,898,2020-01-24 18:05:00,1220769483410702336
"152","The stakes of this election couldn’t be higher. Every day that Donald Trump sits in the Oval Office, he poses a threat to America and the world. We have to beat him. https://t.co/yaf8S3gEF1",4692,1242,2020-01-24 20:58:00,1220813019917111296
"153","34 U.S. troops have been diagnosed with traumatic brain injury after Iranian missiles struck their base in Iraq. Donald Trump brought us to the brink of war—then dismissed the injuries as “headaches.”

The idea that the commander in chief would take this lightly is disgusting. https://t.co/Cn8Bb7KLy4",16366,5397,2020-01-24 21:58:00,1220828240408870912
"154","After four years of Betsy DeVos and the Trump Administration, our students and educators will need strong advocates in the White House who will repair the damage they have caused. That's exactly what they'll have with me and @DrBiden. https://t.co/ClKKzccpiU",3582,911,2020-01-24 23:55:00,1220857649748758528
"155","Let’s be clear: Transgender equality is the civil rights issue of our time. There is no room for compromise when it comes to basic human rights.",37206,5347,2020-01-25 18:20:00,1221135646107955200
"156","One of my favorite parts of the campaign trail is meeting folks across the country and hearing their stories. So my team and I are picking one lucky person to sit down with me for a cup of joe.

Chip in today for your chance to win: https://t.co/IYZ70gr2h9 https://t.co/YKzqbOMTvs",1046,265,2020-01-25 20:10:00,1221163328300408832
"157","Happy Lunar New Year to all those celebrating throughout the country. I'm grateful for the contributions that the AAPI community has made to enrich America's diversity. I hope the Year of the Rat brings good fortune, health, and happiness to all.",1497,296,2020-01-25 21:02:00,1221176414625509376
"158","Every American deserves access to safe, clean drinking water. We have to hold polluters accountable and rid our water of unsafe levels of these chemicals for good. https://t.co/j5d6pvPBtb",3120,911,2020-01-25 22:17:00,1221195476843868160
"159","Firefighters represent the best of America — they put their lives on the line every single day and selflessly rush toward danger to save others.

I'm grateful for the endorsement of @IAFFNewsDesk. There's no group of people I'd rather stand with. https://t.co/KXWOONKaXl",2347,688,2020-01-25 23:30:00,1221213660191739904
